AC_NO,party_name,ST_CD,O.S.N.,NAME,EVM Votes,Postal Votes,VOTES,vote_percent,ST_NAME,AC_NAME,Migrant Votes,polled_votes,#,Vote %,Deposit Threshold,color_code,YEAR,PARTY,a_constituency,Category,District,p_constituency,Region
45,Indian National Congress,S01,3,SARELLA PRASANNA KUMAR,1404,31,1435,0.9,Andhra Pradesh,Razole,0,158840,4,0.90342483,0,#3498DB,2024,INC,Razole,SC,Konaseema,Amalapuram,Coastal Andhra
45,Janasena Party,S01,4,DEVA VARAPRASAD,93952,1562,95514,60.13,Andhra Pradesh,Razole,0,158840,1,60.13220851,1,#D22215,2024,JP,Razole,SC,Konaseema,Amalapuram,Coastal Andhra
45,Pyramid Party of India,S01,5,YARLAGADDA KRISHNA,754,1,755,0.48,Andhra Pradesh,Razole,0,158840,7,0.4753210778141526,0,#004274,2024,PPI,Razole,SC,Konaseema,Amalapuram,Coastal Andhra
45,Jatiya Jana Sena Party,S01,6,VENKATA PRASAD MANUKONDA M.A,316,0,316,0.2,Andhra Pradesh,Razole,0,158840,9,0.1989423319063208,0,#004274,2024,Others,Razole,SC,Konaseema,Amalapuram,Coastal Andhra
45,Independent,S01,7,KONDETI PRABHAKARAA REDDY,143,1,144,0.09,Andhra Pradesh,Razole,0,158840,11,0.090657265,0,#CEB58C,2024,IND,Razole,SC,Konaseema,Amalapuram,Coastal Andhra
45,Independent,S01,8,POTHUMUDI ALIVELU MANGATAYARU,279,3,282,0.18,Andhra Pradesh,Razole,0,158840,10,0.177537144,0,#CEB58C,2024,IND,Razole,SC,Konaseema,Amalapuram,Coastal Andhra
45,Independent,S01,9,BODDAPALLI NAGESWARA RAO,352,0,352,0.22,Andhra Pradesh,Razole,0,158840,8,0.2216066481994459,0,#CEB58C,2024,IND,Razole,SC,Konaseema,Amalapuram,Coastal Andhra
45,Independent,S01,10,MATHI JAYA PRAKASH,815,1,816,0.51,Andhra Pradesh,Razole,0,158840,6,0.5137245026441702,0,#CEB58C,2024,IND,Razole,SC,Konaseema,Amalapuram,Coastal Andhra
45,None of the Above,S01,11,NOTA,1607,21,1628,1.02,Andhra Pradesh,Razole,0,158840,3,1.0249307479224377,0,#DDD1CA,2024,NOTA,Razole,SC,Konaseema,Amalapuram,Coastal Andhra
46,Bahujan Samaj Party,S01,1,KOLLABATHULA SATYANARAYANA (SATYAM),1715,104,1819,1.08,Andhra Pradesh,Gannavaram,0,168202,3,1.0814377950321636,0,#22409A,2024,BSP,Gannavaram,SC,Konaseema,Amalapuram,Coastal Andhra
46,Indian National Congress,S01,2,CHITTIBABU KONDETI,1526,57,1583,0.94,Andhra Pradesh,Gannavaram,0,168202,5,0.9411303076063304,0,#3498DB,2024,INC,Gannavaram,SC,Konaseema,Amalapuram,Coastal Andhra
46,Yuvajana Sramika Rythu Congress Party,S01,3,VIPPARTHI . VENUGOPALARAO,61913,828,62741,37.3,Andhra Pradesh,Gannavaram,0,168202,2,37.30098334145848,1,#08406F,2024,YSRCP,Gannavaram,SC,Konaseema,Amalapuram,Coastal Andhra
46,Pyramid Party of India,S01,4,KHANDAVALLI SURENDRA.,720,0,720,0.43,Andhra Pradesh,Gannavaram,0,168202,7,0.4280567412991522,0,#004274,2024,PPI,Gannavaram,SC,Konaseema,Amalapuram,Coastal Andhra
46,Janasena Party,S01,5,GIDDI. SATYANARAYANA,94645,1463,96108,57.14,Andhra Pradesh,Gannavaram,0,168202,1,57.138440684415166,1,#D22215,2024,JP,Gannavaram,SC,Konaseema,Amalapuram,Coastal Andhra
46,Jaibhim Rao Bharat Party,S01,6,DUKKIPATI VIJAYA CHANDRA,380,0,380,0.23,Andhra Pradesh,Gannavaram,0,168202,10,0.2259188356856636,0,#004274,2024,Others,Gannavaram,SC,Konaseema,Amalapuram,Coastal Andhra
46,Liberation Congress Party,S01,7,NAKKA SEKHAR,232,1,233,0.14,Andhra Pradesh,Gannavaram,0,168202,14,0.138523918,0,#004274,2024,Others,Gannavaram,SC,Konaseema,Amalapuram,Coastal Andhra
46,Jai Bharat National Party,S01,8,BALAKRISHNA KOTA,439,3,442,0.26,Andhra Pradesh,Gannavaram,0,168202,8,0.2627792772975351,0,#004274,2024,Others,Gannavaram,SC,Konaseema,Amalapuram,Coastal Andhra
46,Navarang Congress Party,S01,9,SATYANARAYANA GIDDI,936,3,939,0.56,Andhra Pradesh,Gannavaram,0,168202,6,0.558257333,0,#004274,2024,Others,Gannavaram,SC,Konaseema,Amalapuram,Coastal Andhra
46,Jatiya Jana Sena Party,S01,10,SATYANARAYANA. GIDDI,318,3,321,0.19,Andhra Pradesh,Gannavaram,0,168202,11,0.1908419638292053,0,#004274,2024,Others,Gannavaram,SC,Konaseema,Amalapuram,Coastal Andhra
46,Independent,S01,11,ANANDARAO KOLLABATHULA,231,3,234,0.14,Andhra Pradesh,Gannavaram,0,168202,13,0.1391184409222244,0,#CEB58C,2024,IND,Gannavaram,SC,Konaseema,Amalapuram,Coastal Andhra
46,Independent,S01,12,GANNAVARAPU CHANDRA ANAND,211,2,213,0.13,Andhra Pradesh,Gannavaram,0,168202,15,0.1266334526343325,0,#CEB58C,2024,IND,Gannavaram,SC,Konaseema,Amalapuram,Coastal Andhra
46,Independent,S01,13,NAGABATHULA HEMANTH KUMAR,419,0,419,0.25,Andhra Pradesh,Gannavaram,0,168202,9,0.2491052425060344,0,#CEB58C,2024,IND,Gannavaram,SC,Konaseema,Amalapuram,Coastal Andhra
46,Independent,S01,14,MAKEY DAVY PRASAD.,294,5,299,0.18,Andhra Pradesh,Gannavaram,0,168202,12,0.177762452,0,#CEB58C,2024,IND,Gannavaram,SC,Konaseema,Amalapuram,Coastal Andhra
46,None of the Above,S01,15,NOTA,1744,7,1751,1.04,Andhra Pradesh,Gannavaram,0,168202,4,1.041010213909466,0,#DDD1CA,2024,NOTA,Gannavaram,SC,Konaseema,Amalapuram,Coastal Andhra
47,Indian National Congress,S01,1,ESWARA RAO ROUTHU,1146,23,1169,0.54,Andhra Pradesh,Kothapeta,0,217629,4,0.537152677,0,#3498DB,2024,INC,Kothapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
47,Bahujan Samaj Party,S01,2,KANDRU VENKATESWARA RAO,585,14,599,0.28,Andhra Pradesh,Kothapeta,0,217629,6,0.2752390536187732,0,#22409A,2024,BSP,Kothapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
47,Yuvajana Sramika Rythu Congress Party,S01,3,CHIRLA JAGGIREDDY,77098,709,77807,35.75,Andhra Pradesh,Kothapeta,0,217629,2,35.752128622564086,1,#08406F,2024,YSRCP,Kothapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
47,Telugu Desam,S01,4,BANDARU SATYANANDA RAO,132951,1335,134286,61.7,Andhra Pradesh,Kothapeta,0,217629,1,61.70409274499262,1,#AB9005,2024,TDP,Kothapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
47,Jai Bharat National Party,S01,5,ARUNA KIRAN SATYALA,429,1,430,0.2,Andhra Pradesh,Kothapeta,0,217629,7,0.1975839616962812,0,#004274,2024,Others,Kothapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
47,Liberation Congress Party,S01,6,DADALA CHANDRA RAO,130,0,130,0.06,Andhra Pradesh,Kothapeta,0,217629,11,0.059734686,0,#004274,2024,Others,Kothapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
47,Navarang Congress Party,S01,7,BANDARU SRINIVASA RAO,92,0,92,0.04,Andhra Pradesh,Kothapeta,0,217629,12,0.042273778,0,#004274,2024,Others,Kothapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
47,Independent,S01,8,BOCHA SRINIVASARAO,685,6,691,0.32,Andhra Pradesh,Kothapeta,0,217629,5,0.3175128314700706,0,#CEB58C,2024,IND,Kothapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
47,Independent,S01,9,MERLA SASTRULU,69,0,69,0.03,Andhra Pradesh,Kothapeta,0,217629,13,0.031705333,0,#CEB58C,2024,IND,Kothapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
47,Independent,S01,10,RAYUDU RAJU,194,0,194,0.09,Andhra Pradesh,Kothapeta,0,217629,9,0.089142532,0,#CEB58C,2024,IND,Kothapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
47,Independent,S01,11,SALADI V.V.D.S.MURTHY,194,0,194,0.09,Andhra Pradesh,Kothapeta,0,217629,9,0.089142532,0,#CEB58C,2024,IND,Kothapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
47,Independent,S01,12,AMBARUKHANA SUDHAKAR,244,3,247,0.11,Andhra Pradesh,Kothapeta,0,217629,8,0.1134959035790267,0,#CEB58C,2024,IND,Kothapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
47,Independent,S01,13,SUNKARA LAKSHMI MANI KUMARI,145,1,146,0.07,Andhra Pradesh,Kothapeta,0,217629,10,0.067086647,0,#CEB58C,2024,IND,Kothapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
47,None of the Above,S01,14,NOTA,1558,17,1575,0.72,Andhra Pradesh,Kothapeta,0,217629,3,0.7237086969107978,0,#DDD1CA,2024,NOTA,Kothapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
48,Indian National Congress,S01,1,KAMANA PRABHAKARA RAO,1450,34,1484,0.76,Andhra Pradesh,Mandapeta,0,194046,4,0.7647671170753326,0,#3498DB,2024,INC,Mandapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
48,Bahujan Samaj Party,S01,2,GURRAPU KOTTIYYA,451,2,453,0.23,Andhra Pradesh,Mandapeta,0,194046,6,0.2334498005627531,0,#22409A,2024,BSP,Mandapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
48,Telugu Desam,S01,3,JOGESWARA RAO.V,115088,1221,116309,59.94,Andhra Pradesh,Mandapeta,0,194046,1,59.93888047164074,1,#AB9005,2024,TDP,Mandapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
48,Yuvajana Sramika Rythu Congress Party,S01,4,THOTA TRIMURTHULU,71086,788,71874,37.04,Andhra Pradesh,Mandapeta,0,194046,2,37.03967100584398,1,#08406F,2024,YSRCP,Mandapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
48,Liberation Congress Party,S01,5,NALLA CHINNA RAO,293,0,293,0.15,Andhra Pradesh,Mandapeta,0,194046,7,0.1509951248672995,0,#004274,2024,Others,Mandapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
48,Navataram Party,S01,6,NANDIKOLLA RAJU,131,0,131,0.07,Andhra Pradesh,Mandapeta,0,194046,11,0.067509766,0,#004274,2024,Others,Mandapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
48,Republican Party of India (A),S01,7,SADEY. DAVID RAJU,118,2,120,0.06,Andhra Pradesh,Mandapeta,0,194046,12,0.061841007,0,#004274,2024,RPI(A),Mandapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
48,Independent,S01,8,KONA SURYA BHASKARA RAO,103,0,103,0.05,Andhra Pradesh,Mandapeta,0,194046,13,0.053080197,0,#CEB58C,2024,IND,Mandapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
48,Independent,S01,9,MANDAPALLI RAVI,100,1,101,0.05,Andhra Pradesh,Mandapeta,0,194046,14,0.052049514,0,#CEB58C,2024,IND,Mandapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
48,Independent,S01,10,RAYUDU SRINIVASU,138,2,140,0.07,Andhra Pradesh,Mandapeta,0,194046,10,0.072147841,0,#CEB58C,2024,IND,Mandapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
48,Independent,S01,11,VEERA VENKATA SATYANARAYANA  KONA,157,0,157,0.08,Andhra Pradesh,Mandapeta,0,194046,8,0.080908651,0,#CEB58C,2024,IND,Mandapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
48,Independent,S01,12,SRIKRISHNA KONA,151,1,152,0.08,Andhra Pradesh,Mandapeta,0,194046,9,0.078331942,0,#CEB58C,2024,IND,Mandapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
48,Independent,S01,13,SATYANARAYANA MARNI,1148,13,1161,0.6,Andhra Pradesh,Mandapeta,0,194046,5,0.5983117405151356,0,#CEB58C,2024,IND,Mandapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
48,None of the Above,S01,14,NOTA,1541,27,1568,0.81,Andhra Pradesh,Mandapeta,0,194046,3,0.8080558218154458,0,#DDD1CA,2024,NOTA,Mandapeta,GEN,Konaseema,Amalapuram,Coastal Andhra
49,Yuvajana Sramika Rythu Congress Party,S01,1,JAKKAMPUDI RAJA,71439,507,71946,37.68,Andhra Pradesh,Rajanagaram,0,190938,2,37.68029412688936,1,#08406F,2024,YSRCP,Rajanagaram,GEN,East Godavari,Rajahmundry,Coastal Andhra
49,Indian National Congress,S01,2,MUNDRU VENKATA SRINIVAS(PEDABABU),1879,22,1901,1,Andhra Pradesh,Rajanagaram,0,190938,4,0.9956111407891568,0,#3498DB,2024,INC,Rajanagaram,GEN,East Godavari,Rajahmundry,Coastal Andhra
49,Bahujan Samaj Party,S01,3,RAVI KUMAR ELLAMILLI,1426,3,1429,0.75,Andhra Pradesh,Rajanagaram,0,190938,6,0.7484104787941636,0,#22409A,2024,BSP,Rajanagaram,GEN,East Godavari,Rajahmundry,Coastal Andhra
49,Rashtriya Praja Congress  (Secular),S01,4,KOTHAPALLI BHASKARA RAMAM,1707,2,1709,0.9,Andhra Pradesh,Rajanagaram,0,190938,5,0.895054939,0,#004274,2024,Others,Rajanagaram,GEN,East Godavari,Rajahmundry,Coastal Andhra
49,Janasena Party,S01,5,BATHULA BALARAMAKRISHNA S/O GANGARAO,105113,882,105995,55.51,Andhra Pradesh,Rajanagaram,0,190938,1,55.51278425457478,1,#D22215,2024,JP,Rajanagaram,GEN,East Godavari,Rajahmundry,Coastal Andhra
49,Jatiya Jana Sena Party,S01,6,BATHULA BALA RAMA KRISHNA S/O RAMARAO BATHULA,842,2,844,0.44,Andhra Pradesh,Rajanagaram,0,190938,10,0.4420283023808775,0,#004274,2024,Others,Rajanagaram,GEN,East Godavari,Rajahmundry,Coastal Andhra
49,Navarang Congress Party,S01,7,BATTULA BALARAMAKRISHNA S/O SRINIVASA RAO BATTULA,1087,4,1091,0.57,Andhra Pradesh,Rajanagaram,0,190938,7,0.5713896657553761,0,#004274,2024,Others,Rajanagaram,GEN,East Godavari,Rajahmundry,Coastal Andhra
49,India Praja Bandhu Party,S01,8,MADDA VENKATA RAO (JOSHUA),222,1,223,0.12,Andhra Pradesh,Rajanagaram,0,190938,13,0.1167918381883124,0,#004274,2024,IPBP,Rajanagaram,GEN,East Godavari,Rajahmundry,Coastal Andhra
49,Jai Bharat National Party,S01,9,P. SATYANARAYANA,350,0,350,0.18,Andhra Pradesh,Rajanagaram,0,190938,12,0.1833055756318805,0,#004274,2024,Others,Rajanagaram,GEN,East Godavari,Rajahmundry,Coastal Andhra
49,Independent,S01,10,ANAND KUMAR BARRE,871,3,874,0.46,Andhra Pradesh,Rajanagaram,0,190938,9,0.4577402088636101,0,#CEB58C,2024,IND,Rajanagaram,GEN,East Godavari,Rajahmundry,Coastal Andhra
49,Independent,S01,11,KUSUME GANDHI,525,1,526,0.28,Andhra Pradesh,Rajanagaram,0,190938,11,0.2754820936639118,0,#CEB58C,2024,IND,Rajanagaram,GEN,East Godavari,Rajahmundry,Coastal Andhra
49,Independent,S01,12,BATHULA VENKATALAKSHMI,1074,1,1075,0.56,Andhra Pradesh,Rajanagaram,0,190938,8,0.5630099822979187,0,#CEB58C,2024,IND,Rajanagaram,GEN,East Godavari,Rajahmundry,Coastal Andhra
49,None of the Above,S01,13,NOTA,2968,7,2975,1.56,Andhra Pradesh,Rajanagaram,0,190938,3,1.5580973928709845,0,#DDD1CA,2024,NOTA,Rajanagaram,GEN,East Godavari,Rajahmundry,Coastal Andhra
50,Telugu Desam,S01,1,ADIREDDY SRINIVAS,121464,1827,123291,67.69,Andhra Pradesh,Rajahmundry City,0,182151,1,67.68615050150699,1,#AB9005,2024,TDP,Rajahmundry City,GEN,East Godavari,Rajahmundry,Coastal Andhra
50,Indian National Congress,S01,2,BODA VENKAT,1860,58,1918,1.05,Andhra Pradesh,Rajahmundry City,0,182151,3,1.0529725337769211,0,#3498DB,2024,INC,Rajahmundry City,GEN,East Godavari,Rajahmundry,Coastal Andhra
50,Yuvajana Sramika Rythu Congress Party,S01,3,MARGANI BHARAT RAM,51146,741,51887,28.49,Andhra Pradesh,Rajahmundry City,0,182151,2,28.485706913494848,1,#08406F,2024,YSRCP,Rajahmundry City,GEN,East Godavari,Rajahmundry,Coastal Andhra
50,Bahujan Samaj Party,S01,4,SUREKHA PARAMATA,1084,12,1096,0.6,Andhra Pradesh,Rajahmundry City,0,182151,6,0.6016985907296694,0,#22409A,2024,BSP,Rajahmundry City,GEN,East Godavari,Rajahmundry,Coastal Andhra
50,Jai Bharat National Party,S01,5,B.KRISHNA CHAITANYA,176,2,178,0.1,Andhra Pradesh,Rajahmundry City,0,182151,9,0.097721121,0,#004274,2024,Others,Rajahmundry City,GEN,East Godavari,Rajahmundry,Coastal Andhra
50,Rashtriya Praja Congress  (Secular),S01,6,MEDA SRINIVASA RAO,1524,30,1554,0.85,Andhra Pradesh,Rajahmundry City,0,182151,5,0.8531383302864107,0,#004274,2024,Others,Rajahmundry City,GEN,East Godavari,Rajahmundry,Coastal Andhra
50,Pyramid Party of India,S01,7,YANAMADALA MOHAN BABU,156,0,156,0.09,Andhra Pradesh,Rajahmundry City,0,182151,10,0.08564323,0,#004274,2024,PPI,Rajahmundry City,GEN,East Godavari,Rajahmundry,Coastal Andhra
50,Jana Vaahini Party,S01,8,VEMANA GANESH,118,0,118,0.06,Andhra Pradesh,Rajahmundry City,0,182151,11,0.064781418,0,#004274,2024,Others,Rajahmundry City,GEN,East Godavari,Rajahmundry,Coastal Andhra
50,Liberation Congress Party,S01,9,"VANGURI VIJAYA SATYA M.A, M.A, B.ED",198,1,199,0.11,Andhra Pradesh,Rajahmundry City,0,182151,7,0.1092500178423395,0,#004274,2024,Others,Rajahmundry City,GEN,East Godavari,Rajahmundry,Coastal Andhra
50,Independent,S01,10,BETHALA VENKATESWARA RAO,183,2,185,0.1,Andhra Pradesh,Rajahmundry City,0,182151,8,0.1015640869388584,0,#CEB58C,2024,IND,Rajahmundry City,GEN,East Godavari,Rajahmundry,Coastal Andhra
50,None of the Above,S01,11,NOTA,1546,23,1569,0.86,Andhra Pradesh,Rajahmundry City,0,182151,4,0.8613732562544263,0,#DDD1CA,2024,NOTA,Rajahmundry City,GEN,East Godavari,Rajahmundry,Coastal Andhra
51,Bahujan Samaj Party,S01,1,KONDAPALLI SURIBABU,1201,16,1217,0.6,Andhra Pradesh,Rajahmundry Rural,0,202058,5,0.6023023092379416,0,#22409A,2024,BSP,Rajahmundry Rural,GEN,East Godavari,Rajahmundry,Coastal Andhra
51,Yuvajana Sramika Rythu Congress Party,S01,2,GOPALAKRISHNA CHELLUBOYINA(VENU),64137,833,64970,32.15,Andhra Pradesh,Rajahmundry Rural,0,202058,2,32.15413396,1,#08406F,2024,YSRCP,Rajahmundry Rural,GEN,East Godavari,Rajahmundry,Coastal Andhra
51,Telugu Desam,S01,3,GORANTLA BUTCHAIAH CHOUDARY,127193,1867,129060,63.87,Andhra Pradesh,Rajahmundry Rural,0,202058,1,63.872749408585655,1,#AB9005,2024,TDP,Rajahmundry Rural,GEN,East Godavari,Rajahmundry,Coastal Andhra
51,Indian National Congress,S01,4,BALEPALLI MURALIDHAR,2660,68,2728,1.35,Andhra Pradesh,Rajahmundry Rural,0,202058,3,1.350107394906413,0,#3498DB,2024,INC,Rajahmundry Rural,GEN,East Godavari,Rajahmundry,Coastal Andhra
51,Bharatha Chaitanya Yuvajana Party,S01,5,DUGGIRALA SRIDEVI,356,4,360,0.18,Andhra Pradesh,Rajahmundry Rural,0,202058,7,0.1781666650169753,0,#004274,2024,Others,Rajahmundry Rural,GEN,East Godavari,Rajahmundry,Coastal Andhra
51,Jai Bharat National Party,S01,6,MANNAVA RAGHURAM,308,2,310,0.15,Andhra Pradesh,Rajahmundry Rural,0,202058,8,0.1534212948757287,0,#004274,2024,Others,Rajahmundry Rural,GEN,East Godavari,Rajahmundry,Coastal Andhra
51,Independent,S01,7,CHINTALAPATI PAVAN KUMAR,714,0,714,0.35,Andhra Pradesh,Rajahmundry Rural,0,202058,6,0.353363886,0,#CEB58C,2024,IND,Rajahmundry Rural,GEN,East Godavari,Rajahmundry,Coastal Andhra
51,None of the Above,S01,8,NOTA,2650,49,2699,1.34,Andhra Pradesh,Rajahmundry Rural,0,202058,4,1.33575508,0,#DDD1CA,2024,NOTA,Rajahmundry Rural,GEN,East Godavari,Rajahmundry,Coastal Andhra
52,Bahujan Samaj Party,S01,1,JUTHUKA NAGESWARA RAO,690,6,696,0.36,Andhra Pradesh,Jaggampeta,0,193979,6,0.3588017259600266,0,#22409A,2024,BSP,Jaggampeta,GEN,Kakinada,Kakinada,Coastal Andhra
52,Telugu Desam,S01,2,JYOTHULA NEHRU,112591,1002,113593,58.56,Andhra Pradesh,Jaggampeta,0,193979,1,58.55943169105935,1,#AB9005,2024,TDP,Jaggampeta,GEN,Kakinada,Kakinada,Coastal Andhra
52,Yuvajana Sramika Rythu Congress Party,S01,3,THOTA NARASIMHAM,60496,421,60917,31.4,Andhra Pradesh,Jaggampeta,0,193979,2,31.40391485676285,1,#08406F,2024,YSRCP,Jaggampeta,GEN,Kakinada,Kakinada,Coastal Andhra
52,Indian National Congress,S01,4,MAROTHI SIVA GANESH,1448,9,1457,0.75,Andhra Pradesh,Jaggampeta,0,193979,5,0.751112234,0,#3498DB,2024,INC,Jaggampeta,GEN,Kakinada,Kakinada,Coastal Andhra
52,Republican Party of India (Khobragade),S01,5,KOTHAPALLI SURIBABU,261,1,262,0.14,Andhra Pradesh,Jaggampeta,0,193979,13,0.1350661669562169,0,#004274,2024,RPI(K),Jaggampeta,GEN,Kakinada,Kakinada,Coastal Andhra
52,Pyramid Party of India,S01,6,CHITTURI NAGA LAKSHMI,86,0,86,0.04,Andhra Pradesh,Jaggampeta,0,193979,15,0.044334696,0,#004274,2024,PPI,Jaggampeta,GEN,Kakinada,Kakinada,Coastal Andhra
52,Jaibhim Rao Bharat Party,S01,7,VALLURI SATYANANDAM,251,0,251,0.13,Andhra Pradesh,Jaggampeta,0,193979,14,0.1293954500229406,0,#004274,2024,Others,Jaggampeta,GEN,Kakinada,Kakinada,Coastal Andhra
52,Liberation Congress Party,S01,8,SADHE NARENDRABABU,473,1,474,0.24,Andhra Pradesh,Jaggampeta,0,193979,8,0.244356348,0,#004274,2024,Others,Jaggampeta,GEN,Kakinada,Kakinada,Coastal Andhra
52,Independent,S01,9,KALDARI RANI,594,1,595,0.31,Andhra Pradesh,Jaggampeta,0,193979,7,0.3067342341181261,0,#CEB58C,2024,IND,Jaggampeta,GEN,Kakinada,Kakinada,Coastal Andhra
52,Independent,S01,10,DOMMETI KUSALANNA,275,0,275,0.14,Andhra Pradesh,Jaggampeta,0,193979,12,0.141767923,0,#CEB58C,2024,IND,Jaggampeta,GEN,Kakinada,Kakinada,Coastal Andhra
52,Independent,S01,11,PATAMSETTI SURYACHANDRA,12467,64,12531,6.46,Andhra Pradesh,Jaggampeta,0,193979,3,6.459977626,0,#CEB58C,2024,IND,Jaggampeta,GEN,Kakinada,Kakinada,Coastal Andhra
52,Independent,S01,12,BALIREDDY SOLOMON RAJU,286,1,287,0.15,Andhra Pradesh,Jaggampeta,0,193979,11,0.1479541599863902,0,#CEB58C,2024,IND,Jaggampeta,GEN,Kakinada,Kakinada,Coastal Andhra
52,Independent,S01,13,BODDETI APPARAO,297,1,298,0.15,Andhra Pradesh,Jaggampeta,0,193979,10,0.1536248769196665,0,#CEB58C,2024,IND,Jaggampeta,GEN,Kakinada,Kakinada,Coastal Andhra
52,Independent,S01,14,DR. SANKUMALLA APPARAO,329,0,329,0.17,Andhra Pradesh,Jaggampeta,0,193979,9,0.1696059882770815,0,#CEB58C,2024,IND,Jaggampeta,GEN,Kakinada,Kakinada,Coastal Andhra
52,None of the Above,S01,15,NOTA,1913,15,1928,0.99,Andhra Pradesh,Jaggampeta,0,193979,4,0.9939220224869704,0,#DDD1CA,2024,NOTA,Jaggampeta,GEN,Kakinada,Kakinada,Coastal Andhra
53,Bahujan Samaj Party,S01,1,KAKURU KANNAM REDDY,2186,5,2191,1.04,Andhra Pradesh,Rampachodavaram,0,210508,6,1.0408155509529329,0,#22409A,2024,BSP,Rampachodavaram,ST,Alluri Sitharama Raju,Araku,Coastal Andhra
53,Yuvajana Sramika Rythu Congress Party,S01,2,NAGULAPALLI DHANALAKSHMI,80130,818,80948,38.45,Andhra Pradesh,Rampachodavaram,0,210508,2,38.453645467155646,1,#08406F,2024,YSRCP,Rampachodavaram,ST,Alluri Sitharama Raju,Araku,Coastal Andhra
53,Telugu Desam,S01,3,MIRIYALA SIRISHA DEVI,88254,1833,90087,42.8,Andhra Pradesh,Rampachodavaram,0,210508,1,42.79504816919072,1,#AB9005,2024,TDP,Rampachodavaram,ST,Alluri Sitharama Raju,Araku,Coastal Andhra
53,Communist Party of India  (Marxist),S01,4,LOTHA RAMARAO,19971,1294,21265,10.1,Andhra Pradesh,Rampachodavaram,0,210508,3,10.101753852585174,0,#F27A67,2024,CPI(M),Rampachodavaram,ST,Alluri Sitharama Raju,Araku,Coastal Andhra
53,Republican Party of India,S01,5,DUMANTHU VISWANADHAM,647,4,651,0.31,Andhra Pradesh,Rampachodavaram,0,210508,12,0.3092519049157277,0,#004274,2024,RPI,Rampachodavaram,ST,Alluri Sitharama Raju,Araku,Coastal Andhra
53,Bharat Adivasi Party,S01,6,MADDITI ANJI REDDY,746,8,754,0.36,Andhra Pradesh,Rampachodavaram,0,210508,10,0.3581811617610732,0,#004274,2024,BADP,Rampachodavaram,ST,Alluri Sitharama Raju,Araku,Coastal Andhra
53,Pyramid Party of India,S01,7,MANUPUDI SUBBA RAO,631,0,631,0.3,Andhra Pradesh,Rampachodavaram,0,210508,13,0.2997510783438159,0,#004274,2024,PPI,Rampachodavaram,ST,Alluri Sitharama Raju,Araku,Coastal Andhra
53,Independent,S01,8,KUNJA SRINU,716,33,749,0.36,Andhra Pradesh,Rampachodavaram,0,210508,11,0.3558059551180952,0,#CEB58C,2024,IND,Rampachodavaram,ST,Alluri Sitharama Raju,Araku,Coastal Andhra
53,Independent,S01,9,PALLALA LATCHI REDDY,3026,35,3061,1.45,Andhra Pradesh,Rampachodavaram,0,210508,5,1.4541015068310943,0,#CEB58C,2024,IND,Rampachodavaram,ST,Alluri Sitharama Raju,Araku,Coastal Andhra
53,Independent,S01,10,PALADUGU LAKSHMI PRASANNA,798,2,800,0.38,Andhra Pradesh,Rampachodavaram,0,210508,9,0.3800330628764702,0,#CEB58C,2024,IND,Rampachodavaram,ST,Alluri Sitharama Raju,Araku,Coastal Andhra
53,Independent,S01,11,PALADUGU SRI VENKATESWARA RAO,878,0,878,0.42,Andhra Pradesh,Rampachodavaram,0,210508,8,0.4170862865069261,0,#CEB58C,2024,IND,Rampachodavaram,ST,Alluri Sitharama Raju,Araku,Coastal Andhra
53,Independent,S01,12,BANGARU VENKATESH,1215,9,1224,0.58,Andhra Pradesh,Rampachodavaram,0,210508,7,0.5814505862009995,0,#CEB58C,2024,IND,Rampachodavaram,ST,Alluri Sitharama Raju,Araku,Coastal Andhra
53,None of the Above,S01,13,NOTA,7249,20,7269,3.45,Andhra Pradesh,Rampachodavaram,0,210508,4,3.453075417561328,0,#DDD1CA,2024,NOTA,Rampachodavaram,ST,Alluri Sitharama Raju,Araku,Coastal Andhra
